Accident_ID,Date,Time,Location,Weather_Condition,Road_Surface,Light_Condition,Vehicle_Type,Driver_Age,Driver_Gender,Speed_kmph,Alcohol_Involved,Number_of_Vehicles,Number_of_Casualties,Accident_Severity,Day_of_Week,Month
1713,2024-03-15,01:00,Hyderabad,Snow,Dry,Darkness,Truck,42,Male,52,No,4,4,Minor,Friday,March
1714,2024-08-26,20:28,Ahmedabad,Rain,Dry,Darkness,Truck,53,Female,99,No,3,3,Minor,Monday,August
1715,2023-01-21,02:45,Delhi,Rain,Dry,Daylight,Bicycle,48,Male,119,No,2,3,Minor,Saturday,January
1716,2023-10-30,02:46,Delhi,Clear,Wet,Daylight,Truck,48,Male,25,No,1,0,Minor,Monday,October
1717,2023-03-25,12:22,Mumbai,Fog,Dry,Daylight,Auto Rickshaw,19,Male,102,No,1,4,Serious,Saturday,March
1718,2024-10-20,17:34,Hyderabad,Clear,Dry,Twilight,Bus,36,Male,50,No,1,4,Minor,Sunday,October
1719,2024-03-28,15:10,Jaipur,Clear,Dry,Darkness,Car,29,Male,85,No,2,1,Serious,Thursday,March
1720,2024-01-22,02:19,Chennai,Clear,Snowy,Darkness,Car,27,Female,37,No,2,4,Serious,Monday,January
1721,2024-05-21,11:10,Bangalore,Rain,Snowy,Darkness,Car,48,Male,47,No,3,0,Minor,Tuesday,May
1722,2023-09-14,01:06,Ahmedabad,Clear,Wet,Darkness,Bus,62,Male,87,Yes,3,1,Serious,Thursday,September
1723,2024-07-23,03:14,Lucknow,Fog,Dry,Twilight,Truck,39,Male,84,No,3,4,Serious,Tuesday,July
1724,2024-06-10,15:35,Jaipur,Clear,Dry,Darkness,Bicycle,40,Male,99,No,3,1,Minor,Monday,June
1725,2023-06-11,20:02,Kolkata,Rain,Wet,Darkness,Motorcycle,69,Male,64,Yes,1,4,Minor,Sunday,June
1726,2023-06-12,05:14,Jaipur,Rain,Dry,Darkness,Truck,40,Female,77,No,3,4,Serious,Monday,June
1727,2024-06-07,06:55,Mumbai,Clear,Dry,Daylight,Bus,32,Female,66,No,2,5,Minor,Friday,June
1728,2023-09-28,11:42,Bangalore,Fog,Snowy,Darkness,Auto Rickshaw,43,Male,85,No,2,4,Minor,Thursday,September
1729,2024-05-06,05:42,Pune,Fog,Dry,Daylight,Bus,20,Male,71,Yes,2,3,Minor,Monday,May
1730,2023-07-27,23:05,Pune,Rain,Dry,Daylight,Car,40,Male,55,No,4,4,Minor,Thursday,July
1731,2024-06-22,02:32,Hyderabad,Fog,Dry,Darkness,Truck,37,Female,20,No,4,3,Minor,Saturday,June
1732,2024-08-06,18:14,Hyderabad,Rain,Dry,Daylight,Car,62,Male,58,No,4,2,Minor,Tuesday,August
1733,2023-03-01,23:02,Mumbai,Clear,Dry,Twilight,Motorcycle,57,Female,106,No,3,5,Minor,Wednesday,March
1734,2024-03-05,04:07,Lucknow,Rain,Wet,Daylight,Auto Rickshaw,56,Male,109,No,1,0,Serious,Tuesday,March
1735,2024-10-18,18:28,Hyderabad,Clear,Wet,Daylight,Car,25,Male,94,No,1,1,Minor,Friday,October
1736,2024-08-27,10:12,Chennai,Clear,Dry,Daylight,Motorcycle,35,Male,20,No,3,1,Minor,Tuesday,August
1737,2023-11-05,18:41,Bangalore,Clear,Snowy,Daylight,Bus,58,Male,94,Yes,3,2,Minor,Sunday,November
1738,2024-06-03,13:16,Mumbai,Rain,Dry,Daylight,Car,23,Female,107,No,4,4,Fatal,Monday,June
1739,2024-08-13,16:09,Delhi,Rain,Dry,Daylight,Car,44,Male,93,Yes,2,0,Minor,Tuesday,August
1740,2023-01-27,05:40,Kolkata,Clear,Wet,Daylight,Bicycle,53,Male,33,No,2,2,Minor,Friday,January
1741,2024-11-16,10:07,Mumbai,Rain,Wet,Daylight,Auto Rickshaw,32,Male,97,No,4,2,Minor,Saturday,November
1742,2024-07-15,05:24,Mumbai,Snow,Wet,Daylight,Auto Rickshaw,54,Male,90,No,4,1,Minor,Monday,July
1743,2023-07-18,02:35,Pune,Clear,Snowy,Darkness,Bus,22,Male,42,No,1,3,Minor,Tuesday,July
1744,2024-01-22,00:01,Ahmedabad,Clear,Wet,Daylight,Bicycle,56,Male,62,No,4,3,Serious,Monday,January
1745,2023-12-15,19:34,Lucknow,Fog,Snowy,Darkness,Motorcycle,26,Male,41,No,2,4,Minor,Friday,December
1746,2024-11-23,12:27,Ahmedabad,Clear,Dry,Darkness,Motorcycle,24,Male,79,Yes,2,4,Minor,Saturday,November
1747,2024-06-19,19:39,Chennai,Rain,Wet,Daylight,Bus,58,Male,119,Yes,3,2,Serious,Wednesday,June
1748,2024-01-13,16:30,Delhi,Clear,Icy,Twilight,Auto Rickshaw,37,Male,46,No,1,4,Serious,Saturday,January
1749,2024-07-11,01:55,Pune,Clear,Wet,Darkness,Motorcycle,27,Male,75,No,3,3,Minor,Thursday,July
1750,2024-06-10,07:58,Delhi,Rain,Dry,Darkness,Bus,43,Male,21,No,1,0,Minor,Monday,June
1751,2023-06-02,12:31,Chennai,Rain,Dry,Daylight,Motorcycle,21,Male,58,No,3,1,Minor,Friday,June
1752,2023-07-25,12:36,Ahmedabad,Fog,Dry,Darkness,Truck,55,Male,70,No,1,3,Fatal,Tuesday,July
1753,2024-03-30,07:28,Mumbai,Fog,Dry,Darkness,Car,41,Male,38,No,4,5,Fatal,Saturday,March
1754,2023-09-30,18:38,Hyderabad,Fog,Icy,Daylight,Auto Rickshaw,31,Male,81,No,2,4,Serious,Saturday,September
1755,2023-08-24,19:20,Hyderabad,Rain,Dry,Daylight,Truck,58,Male,90,No,4,1,Minor,Thursday,August
1756,2024-06-04,22:09,Jaipur,Clear,Dry,Daylight,Bus,18,Male,95,No,1,5,Minor,Tuesday,June
1757,2024-11-08,02:07,Kolkata,Rain,Snowy,Darkness,Bus,34,Male,86,No,1,1,Minor,Friday,November
1758,2024-12-26,03:57,Lucknow,Clear,Dry,Daylight,Truck,62,Female,82,No,3,2,Minor,Thursday,December
1759,2024-05-15,03:36,Chennai,Fog,Dry,Darkness,Car,41,Male,24,No,1,4,Fatal,Wednesday,May
1760,2023-04-27,07:12,Kolkata,Clear,Dry,Daylight,Car,44,Male,91,No,4,2,Serious,Thursday,April
1761,2024-01-21,07:30,Lucknow,Rain,Wet,Darkness,Bicycle,24,Male,97,No,1,1,Serious,Sunday,January
1762,2023-12-10,06:47,Kolkata,Clear,Dry,Daylight,Motorcycle,26,Male,80,No,1,2,Serious,Sunday,December
1763,2024-08-06,10:12,Ahmedabad,Fog,Icy,Daylight,Bicycle,60,Male,119,No,3,4,Fatal,Tuesday,August
1764,2024-01-30,02:49,Lucknow,Fog,Dry,Daylight,Car,52,Female,90,Yes,1,3,Minor,Tuesday,January
1765,2023-03-05,22:18,Ahmedabad,Clear,Dry,Daylight,Truck,29,Male,26,No,3,0,Minor,Sunday,March
1766,2024-12-17,18:03,Mumbai,Fog,Dry,Daylight,Motorcycle,38,Male,69,No,2,5,Minor,Tuesday,December
1767,2024-12-21,11:54,Pune,Clear,Wet,Daylight,Truck,20,Male,65,Yes,3,3,Minor,Saturday,December
1768,2023-03-13,01:37,Ahmedabad,Rain,Dry,Daylight,Bicycle,32,Male,115,No,1,1,Minor,Monday,March
1769,2023-10-01,21:44,Hyderabad,Fog,Dry,Twilight,Bus,38,Male,91,Yes,2,3,Minor,Sunday,October
1770,2023-11-16,04:09,Kolkata,Clear,Dry,Darkness,Truck,27,Female,95,No,1,2,Serious,Thursday,November
1771,2023-12-04,00:49,Jaipur,Windy,Wet,Daylight,Bicycle,50,Female,93,No,3,4,Minor,Monday,December
1772,2024-01-01,01:07,Bangalore,Clear,Dry,Daylight,Bicycle,63,Male,33,No,4,3,Serious,Monday,January
1773,2024-05-09,21:36,Lucknow,Clear,Wet,Daylight,Bicycle,69,Female,92,No,2,3,Serious,Thursday,May
1774,2024-08-29,10:53,Chennai,Snow,Wet,Darkness,Bus,23,Male,113,No,4,4,Serious,Thursday,August
1775,2023-06-15,13:30,Jaipur,Clear,Dry,Daylight,Bus,19,Male,88,No,4,2,Minor,Thursday,June
1776,2024-06-27,18:14,Hyderabad,Windy,Dry,Daylight,Bus,46,Male,84,No,2,0,Minor,Thursday,June
1777,2023-01-11,18:01,Ahmedabad,Windy,Dry,Daylight,Motorcycle,57,Male,84,No,4,3,Minor,Wednesday,January
1778,2023-10-28,02:17,Pune,Clear,Dry,Darkness,Bus,50,Female,76,No,4,5,Minor,Saturday,October
1779,2024-12-29,09:14,Mumbai,Rain,Dry,Daylight,Bus,21,Female,81,No,4,1,Minor,Sunday,December
1780,2023-04-12,04:49,Bangalore,Clear,Dry,Darkness,Bus,21,Female,39,No,4,2,Minor,Wednesday,April
1781,2024-02-29,01:45,Delhi,Clear,Dry,Daylight,Truck,46,Male,94,Yes,2,2,Minor,Thursday,February
1782,2024-01-27,07:56,Jaipur,Clear,Dry,Daylight,Bus,54,Male,45,No,1,3,Minor,Saturday,January
1783,2023-08-02,03:50,Pune,Clear,Dry,Daylight,Motorcycle,37,Male,63,No,4,5,Serious,Wednesday,August
1784,2024-11-21,15:22,Delhi,Clear,Dry,Daylight,Bicycle,58,Male,86,Yes,2,4,Serious,Thursday,November
1785,2023-03-29,20:59,Bangalore,Clear,Wet,Daylight,Truck,40,Male,89,No,2,3,Minor,Wednesday,March
1786,2024-07-06,02:58,Chennai,Windy,Snowy,Daylight,Car,62,Male,81,No,2,3,Serious,Saturday,July
1787,2024-02-05,22:43,Chennai,Fog,Snowy,Daylight,Bus,35,Female,64,No,2,4,Minor,Monday,February
1788,2024-08-10,10:42,Kolkata,Rain,Dry,Daylight,Bicycle,66,Female,30,Yes,3,1,Minor,Saturday,August
1789,2023-02-15,09:04,Bangalore,Rain,Dry,Daylight,Bicycle,42,Male,91,No,1,4,Minor,Wednesday,February
1790,2024-11-02,16:12,Bangalore,Fog,Dry,Twilight,Truck,18,Male,112,No,1,3,Serious,Saturday,November
1791,2024-04-07,02:06,Delhi,Clear,Dry,Daylight,Car,32,Male,93,No,4,0,Minor,Sunday,April
1792,2024-08-14,06:22,Pune,Rain,Dry,Darkness,Auto Rickshaw,51,Male,53,No,2,4,Minor,Wednesday,August
1793,2023-11-06,19:33,Lucknow,Windy,Wet,Daylight,Motorcycle,65,Male,107,No,3,1,Minor,Monday,November
1794,2023-03-27,10:03,Delhi,Clear,Dry,Daylight,Auto Rickshaw,37,Male,65,No,2,4,Minor,Monday,March
1795,2023-04-02,15:47,Mumbai,Rain,Dry,Daylight,Bicycle,54,Male,100,No,4,4,Minor,Sunday,April
1796,2024-10-21,08:30,Chennai,Fog,Icy,Daylight,Auto Rickshaw,44,Male,51,No,1,2,Minor,Monday,October
1797,2024-11-03,19:10,Chennai,Snow,Dry,Daylight,Bicycle,39,Male,94,No,4,2,Serious,Sunday,November
1798,2024-12-14,16:32,Kolkata,Rain,Dry,Daylight,Auto Rickshaw,68,Female,117,No,4,3,Minor,Saturday,December
1799,2023-08-30,16:58,Mumbai,Clear,Dry,Darkness,Bicycle,22,Male,107,Yes,4,3,Serious,Wednesday,August
1800,2023-01-02,07:51,Chennai,Clear,Dry,Daylight,Bicycle,51,Female,24,No,4,4,Serious,Monday,January
1801,2023-08-13,11:00,Delhi,Clear,Wet,Daylight,Truck,56,Male,82,Yes,4,0,Serious,Sunday,August
1802,2024-08-11,20:07,Mumbai,Fog,Dry,Daylight,Car,20,Male,48,Yes,4,5,Minor,Sunday,August
1803,2023-04-26,03:45,Delhi,Clear,Dry,Daylight,Bicycle,34,Male,67,No,4,3,Serious,Wednesday,April
1804,2024-10-27,03:35,Lucknow,Fog,Wet,Darkness,Motorcycle,41,Male,117,No,1,4,Serious,Sunday,October
1805,2023-04-13,00:22,Lucknow,Clear,Wet,Daylight,Motorcycle,41,Male,35,No,1,4,Minor,Thursday,April
1806,2023-07-13,21:15,Chennai,Clear,Icy,Daylight,Bus,20,Male,44,No,2,5,Minor,Thursday,July
1807,2023-06-15,07:02,Chennai,Clear,Wet,Daylight,Bicycle,62,Male,91,No,2,4,Serious,Thursday,June
1808,2023-03-31,07:43,Pune,Rain,Dry,Daylight,Bicycle,24,Male,48,Yes,3,5,Minor,Friday,March
1809,2024-11-16,09:58,Lucknow,Clear,Dry,Darkness,Bicycle,42,Female,71,No,3,5,Minor,Saturday,November
1810,2023-05-02,04:51,Jaipur,Clear,Dry,Darkness,Auto Rickshaw,20,Male,65,Yes,1,4,Fatal,Tuesday,May
1811,2023-05-23,18:41,Jaipur,Clear,Dry,Daylight,Bicycle,32,Female,44,No,1,4,Minor,Tuesday,May
1812,2023-04-16,11:08,Kolkata,Clear,Wet,Daylight,Bicycle,46,Male,42,Yes,3,2,Minor,Sunday,April
1813,2024-03-03,03:01,Lucknow,Clear,Wet,Darkness,Motorcycle,67,Female,53,No,1,5,Minor,Sunday,March
1814,2023-11-01,13:44,Delhi,Fog,Dry,Daylight,Car,46,Female,86,No,3,1,Minor,Wednesday,November
1815,2023-11-13,08:53,Delhi,Rain,Dry,Daylight,Car,27,Male,113,No,2,5,Minor,Monday,November
1816,2024-09-26,09:33,Hyderabad,Clear,Dry,Darkness,Bus,49,Male,53,Yes,1,1,Fatal,Thursday,September
1817,2023-01-09,22:25,Mumbai,Fog,Snowy,Daylight,Motorcycle,40,Male,51,No,1,4,Minor,Monday,January
1818,2023-03-14,22:39,Ahmedabad,Windy,Dry,Daylight,Bicycle,56,Male,48,No,3,3,Fatal,Tuesday,March
1819,2023-12-25,18:35,Jaipur,Rain,Wet,Daylight,Car,26,Male,28,No,4,0,Minor,Monday,December
1820,2023-08-11,11:21,Chennai,Rain,Wet,Darkness,Truck,54,Male,85,No,4,4,Serious,Friday,August
1821,2024-02-20,22:51,Kolkata,Fog,Snowy,Daylight,Truck,69,Female,76,No,2,0,Minor,Tuesday,February
1822,2024-07-06,15:54,Ahmedabad,Windy,Wet,Twilight,Truck,57,Female,58,No,1,2,Serious,Saturday,July
1823,2024-01-05,10:03,Bangalore,Fog,Wet,Darkness,Bicycle,31,Male,26,No,1,1,Minor,Friday,January
1824,2024-12-16,07:36,Kolkata,Clear,Dry,Daylight,Bicycle,21,Male,88,No,3,2,Minor,Monday,December
1825,2023-09-21,16:48,Bangalore,Rain,Dry,Daylight,Bus,37,Male,27,No,4,3,Minor,Thursday,September
1826,2024-11-20,01:14,Lucknow,Rain,Dry,Daylight,Bus,45,Male,115,No,4,3,Minor,Wednesday,November
1827,2023-11-14,08:07,Bangalore,Clear,Dry,Daylight,Bus,31,Male,37,No,2,5,Minor,Tuesday,November
1828,2023-03-25,15:23,Bangalore,Clear,Icy,Darkness,Auto Rickshaw,61,Male,101,No,4,4,Fatal,Saturday,March
1829,2023-11-14,09:34,Pune,Fog,Dry,Daylight,Truck,51,Female,68,Yes,4,5,Serious,Tuesday,November
1830,2023-04-21,11:18,Pune,Rain,Snowy,Daylight,Bicycle,30,Male,35,No,4,3,Minor,Friday,April
1831,2023-09-08,20:10,Pune,Clear,Dry,Darkness,Truck,48,Male,40,No,3,3,Minor,Friday,September
1832,2024-01-18,14:23,Lucknow,Rain,Dry,Daylight,Bus,50,Male,29,No,4,5,Fatal,Thursday,January
1833,2023-01-07,06:46,Ahmedabad,Clear,Snowy,Darkness,Bicycle,69,Male,23,Yes,2,2,Fatal,Saturday,January
1834,2024-04-03,20:13,Kolkata,Clear,Dry,Darkness,Motorcycle,56,Male,63,No,4,0,Serious,Wednesday,April
1835,2023-03-25,04:17,Kolkata,Fog,Dry,Daylight,Car,45,Male,27,No,2,1,Minor,Saturday,March
1836,2023-07-27,23:25,Chennai,Clear,Dry,Daylight,Car,42,Male,74,No,3,3,Serious,Thursday,July
1837,2024-01-25,02:42,Pune,Clear,Wet,Darkness,Bus,49,Male,38,No,3,5,Minor,Thursday,January
1838,2023-11-10,00:45,Lucknow,Windy,Dry,Darkness,Truck,26,Male,83,No,2,3,Fatal,Friday,November
1839,2023-01-22,12:21,Chennai,Clear,Dry,Daylight,Motorcycle,45,Male,59,No,3,2,Serious,Sunday,January
1840,2024-02-14,14:50,Mumbai,Clear,Dry,Daylight,Bicycle,48,Male,70,No,1,1,Serious,Wednesday,February
1841,2024-05-29,17:47,Chennai,Windy,Wet,Daylight,Truck,34,Male,28,No,1,2,Minor,Wednesday,May
1842,2023-05-07,12:48,Ahmedabad,Rain,Wet,Daylight,Bus,40,Male,49,No,1,0,Minor,Sunday,May
1843,2024-11-30,21:33,Jaipur,Rain,Dry,Daylight,Truck,30,Female,75,No,1,2,Serious,Saturday,November
1844,2023-01-14,09:19,Bangalore,Fog,Dry,Daylight,Bus,27,Male,100,Yes,1,1,Minor,Saturday,January
1845,2023-01-12,15:42,Pune,Clear,Wet,Daylight,Auto Rickshaw,33,Female,63,No,3,1,Serious,Thursday,January
1846,2023-03-28,13:54,Jaipur,Rain,Dry,Daylight,Car,23,Male,78,No,2,3,Minor,Tuesday,March
1847,2024-06-07,09:45,Chennai,Rain,Dry,Twilight,Car,65,Male,34,No,3,0,Minor,Friday,June
1848,2024-06-20,00:55,Lucknow,Fog,Dry,Darkness,Truck,28,Male,87,No,4,4,Serious,Thursday,June
1849,2023-10-28,00:07,Bangalore,Rain,Snowy,Daylight,Motorcycle,69,Male,89,No,1,3,Minor,Saturday,October
1850,2023-08-31,10:06,Kolkata,Rain,Dry,Daylight,Bicycle,20,Male,80,Yes,1,5,Minor,Thursday,August
1851,2023-05-02,15:49,Delhi,Clear,Dry,Daylight,Bus,45,Male,99,No,3,2,Serious,Tuesday,May
1852,2023-05-27,06:42,Bangalore,Clear,Wet,Daylight,Bicycle,58,Male,109,Yes,4,2,Minor,Saturday,May
1853,2024-07-20,14:03,Ahmedabad,Fog,Wet,Twilight,Car,32,Male,42,Yes,3,1,Serious,Saturday,July
1854,2023-12-22,06:21,Ahmedabad,Rain,Dry,Daylight,Motorcycle,30,Male,96,No,2,5,Minor,Friday,December
1855,2024-11-15,13:02,Chennai,Rain,Dry,Twilight,Motorcycle,59,Male,66,No,1,1,Serious,Friday,November
1856,2024-09-22,16:53,Mumbai,Clear,Wet,Daylight,Bicycle,69,Male,36,Yes,3,5,Minor,Sunday,September
1857,2023-11-05,04:04,Ahmedabad,Rain,Icy,Darkness,Car,62,Male,76,No,2,1,Serious,Sunday,November
1858,2024-11-25,22:09,Ahmedabad,Rain,Wet,Daylight,Bicycle,34,Male,73,No,1,4,Fatal,Monday,November
1859,2023-10-15,13:18,Lucknow,Fog,Dry,Daylight,Truck,24,Male,110,No,1,4,Serious,Sunday,October
1860,2023-11-03,14:55,Chennai,Rain,Dry,Daylight,Motorcycle,45,Male,71,No,1,3,Serious,Friday,November
1861,2024-08-16,11:08,Bangalore,Snow,Snowy,Darkness,Motorcycle,55,Male,41,No,4,4,Minor,Friday,August
1862,2024-12-23,11:05,Mumbai,Fog,Wet,Darkness,Truck,30,Male,102,No,3,5,Serious,Monday,December
1863,2024-10-23,13:18,Jaipur,Rain,Dry,Darkness,Car,34,Male,58,No,1,1,Minor,Wednesday,October
1864,2024-07-02,20:43,Delhi,Rain,Dry,Darkness,Motorcycle,32,Male,118,No,1,5,Serious,Tuesday,July
1865,2023-12-18,20:46,Pune,Snow,Wet,Darkness,Auto Rickshaw,53,Male,32,No,2,3,Minor,Monday,December
1866,2023-11-08,22:42,Kolkata,Rain,Dry,Daylight,Auto Rickshaw,45,Male,97,No,3,3,Minor,Wednesday,November
1867,2023-02-28,03:23,Ahmedabad,Fog,Dry,Daylight,Auto Rickshaw,32,Female,114,No,2,0,Minor,Tuesday,February
1868,2024-10-04,11:39,Chennai,Rain,Dry,Darkness,Bus,63,Male,85,No,3,4,Minor,Friday,October
1869,2024-12-14,19:44,Pune,Rain,Dry,Darkness,Bus,28,Male,71,No,1,2,Minor,Saturday,December
1870,2023-02-04,02:29,Kolkata,Clear,Dry,Darkness,Car,48,Male,33,No,4,2,Minor,Saturday,February
1871,2024-03-20,00:23,Kolkata,Clear,Wet,Daylight,Truck,21,Male,92,No,2,0,Serious,Wednesday,March
1872,2023-04-03,12:09,Jaipur,Windy,Dry,Daylight,Bicycle,52,Male,93,No,4,1,Minor,Monday,April
1873,2023-07-26,13:27,Jaipur,Rain,Dry,Twilight,Car,51,Male,82,No,4,0,Minor,Wednesday,July
1874,2023-12-19,04:18,Jaipur,Rain,Dry,Daylight,Bicycle,69,Male,90,No,4,1,Fatal,Tuesday,December
1875,2023-11-28,19:29,Hyderabad,Snow,Dry,Daylight,Car,44,Male,47,No,3,4,Minor,Tuesday,November
1876,2024-12-25,15:55,Hyderabad,Rain,Dry,Darkness,Bus,27,Male,108,No,3,4,Serious,Wednesday,December
1877,2023-06-08,20:29,Kolkata,Rain,Dry,Twilight,Auto Rickshaw,47,Male,65,Yes,4,3,Minor,Thursday,June
1878,2023-01-24,11:04,Jaipur,Fog,Wet,Daylight,Truck,62,Male,47,Yes,1,3,Minor,Tuesday,January
1879,2024-02-08,09:57,Lucknow,Rain,Dry,Darkness,Bus,37,Male,21,No,1,3,Minor,Thursday,February
1880,2024-05-30,23:44,Ahmedabad,Clear,Dry,Twilight,Truck,46,Male,36,No,4,3,Minor,Thursday,May
1881,2023-12-30,14:43,Pune,Clear,Dry,Twilight,Bicycle,46,Male,78,No,2,2,Minor,Saturday,December
1882,2024-01-17,20:21,Pune,Clear,Dry,Twilight,Car,40,Female,71,Yes,2,3,Minor,Wednesday,January
1883,2024-06-15,17:20,Hyderabad,Clear,Snowy,Daylight,Motorcycle,67,Male,23,No,3,3,Minor,Saturday,June
1884,2023-06-01,13:08,Kolkata,Rain,Dry,Daylight,Motorcycle,38,Male,96,No,2,3,Serious,Thursday,June
1885,2024-07-15,20:04,Chennai,Clear,Snowy,Daylight,Truck,65,Male,101,No,1,1,Minor,Monday,July
1886,2024-11-19,07:56,Bangalore,Clear,Dry,Daylight,Auto Rickshaw,60,Male,22,No,4,5,Minor,Tuesday,November
1887,2024-08-30,04:49,Bangalore,Clear,Wet,Daylight,Auto Rickshaw,27,Male,56,No,2,3,Serious,Friday,August
1888,2024-09-08,04:51,Hyderabad,Clear,Dry,Daylight,Truck,58,Male,116,No,4,0,Serious,Sunday,September
1889,2024-02-24,13:21,Chennai,Rain,Wet,Daylight,Bus,29,Male,43,No,2,3,Minor,Saturday,February
1890,2023-09-07,02:04,Hyderabad,Fog,Dry,Daylight,Motorcycle,47,Male,91,No,3,3,Minor,Thursday,September
1891,2023-04-27,18:31,Bangalore,Rain,Dry,Daylight,Bus,68,Male,54,No,1,2,Minor,Thursday,April
1892,2024-05-26,18:51,Chennai,Clear,Wet,Darkness,Bicycle,50,Male,21,No,3,5,Serious,Sunday,May
1893,2024-07-31,06:57,Jaipur,Clear,Wet,Daylight,Motorcycle,35,Male,52,No,4,3,Serious,Wednesday,July
1894,2023-12-01,13:24,Kolkata,Clear,Dry,Daylight,Bicycle,31,Male,95,No,1,5,Minor,Friday,December
1895,2024-02-22,07:12,Pune,Rain,Dry,Daylight,Car,39,Male,105,No,1,1,Serious,Thursday,February
1896,2023-10-22,14:38,Lucknow,Clear,Dry,Daylight,Bus,38,Male,96,No,3,4,Serious,Sunday,October
1897,2024-01-06,21:17,Mumbai,Rain,Wet,Twilight,Truck,18,Male,29,No,2,5,Fatal,Saturday,January
1898,2023-07-05,08:38,Kolkata,Clear,Dry,Daylight,Motorcycle,66,Male,100,Yes,3,5,Fatal,Wednesday,July
1899,2023-09-03,23:56,Jaipur,Fog,Dry,Daylight,Bus,60,Male,81,No,4,3,Serious,Sunday,September
1900,2024-09-28,05:47,Bangalore,Clear,Wet,Daylight,Truck,69,Male,62,Yes,2,3,Fatal,Saturday,September
1901,2023-09-25,00:00,Jaipur,Clear,Snowy,Daylight,Car,32,Male,88,No,3,3,Serious,Monday,September
1902,2024-10-04,10:45,Hyderabad,Fog,Wet,Daylight,Motorcycle,53,Male,78,No,3,2,Minor,Friday,October
1903,2023-08-25,17:50,Chennai,Clear,Wet,Daylight,Bicycle,64,Male,28,Yes,2,4,Fatal,Friday,August
1904,2024-06-13,12:04,Pune,Clear,Wet,Daylight,Car,39,Male,96,No,2,2,Minor,Thursday,June
1905,2024-07-05,16:51,Ahmedabad,Rain,Dry,Darkness,Auto Rickshaw,49,Male,79,No,2,2,Minor,Friday,July
1906,2023-01-21,09:16,Hyderabad,Rain,Dry,Darkness,Truck,63,Male,82,No,3,2,Minor,Saturday,January
1907,2024-06-03,04:42,Kolkata,Rain,Wet,Daylight,Motorcycle,50,Female,71,No,2,1,Serious,Monday,June
1908,2023-04-10,21:52,Hyderabad,Clear,Dry,Daylight,Motorcycle,58,Male,42,No,2,4,Minor,Monday,April
1909,2024-04-22,10:22,Kolkata,Clear,Snowy,Daylight,Car,56,Male,49,No,2,1,Serious,Monday,April
1910,2024-08-21,09:14,Ahmedabad,Clear,Dry,Daylight,Motorcycle,40,Male,62,No,1,1,Fatal,Wednesday,August
1911,2023-10-25,11:36,Delhi,Clear,Dry,Daylight,Truck,60,Male,87,Yes,4,4,Minor,Wednesday,October
1912,2024-06-09,13:59,Pune,Fog,Snowy,Darkness,Car,19,Female,40,No,2,1,Minor,Sunday,June
1913,2023-11-30,07:07,Lucknow,Rain,Wet,Daylight,Bicycle,19,Male,62,Yes,4,4,Minor,Thursday,November
1914,2023-01-02,07:12,Lucknow,Clear,Dry,Darkness,Car,55,Male,92,No,2,5,Minor,Monday,January
1915,2024-01-10,01:19,Mumbai,Rain,Wet,Daylight,Car,68,Male,26,No,2,5,Minor,Wednesday,January
1916,2023-10-20,17:26,Jaipur,Clear,Wet,Twilight,Bicycle,46,Male,35,No,1,3,Serious,Friday,October
1917,2024-07-06,10:05,Delhi,Fog,Dry,Darkness,Auto Rickshaw,69,Female,42,No,1,2,Serious,Saturday,July
1918,2023-11-14,19:40,Lucknow,Clear,Dry,Darkness,Truck,63,Female,77,No,2,5,Minor,Tuesday,November
1919,2024-05-16,17:34,Hyderabad,Clear,Wet,Daylight,Auto Rickshaw,20,Male,106,No,2,5,Minor,Thursday,May
1920,2024-01-16,18:11,Jaipur,Rain,Snowy,Darkness,Auto Rickshaw,56,Male,50,No,2,1,Fatal,Tuesday,January
1921,2024-09-14,16:15,Delhi,Rain,Dry,Darkness,Auto Rickshaw,24,Male,88,No,4,4,Minor,Saturday,September
1922,2023-01-14,07:06,Chennai,Rain,Snowy,Darkness,Bus,53,Male,25,No,2,0,Fatal,Saturday,January
1923,2024-05-18,23:17,Chennai,Clear,Snowy,Daylight,Auto Rickshaw,46,Male,84,No,4,1,Minor,Saturday,May
1924,2023-08-19,15:27,Jaipur,Clear,Dry,Darkness,Bus,54,Male,78,No,1,1,Minor,Saturday,August
1925,2023-03-25,07:38,Kolkata,Clear,Wet,Daylight,Bicycle,66,Female,47,No,4,4,Minor,Saturday,March
1926,2023-05-10,14:12,Kolkata,Clear,Dry,Daylight,Truck,53,Male,37,No,2,0,Fatal,Wednesday,May
1927,2023-05-25,23:17,Hyderabad,Fog,Dry,Darkness,Auto Rickshaw,40,Male,107,No,1,0,Minor,Thursday,May
1928,2023-01-28,22:07,Delhi,Clear,Wet,Daylight,Motorcycle,62,Male,96,No,3,3,Minor,Saturday,January
1929,2023-03-07,16:45,Delhi,Clear,Snowy,Daylight,Bicycle,33,Female,116,No,1,1,Fatal,Tuesday,March
1930,2023-06-12,16:13,Jaipur,Rain,Wet,Daylight,Bus,65,Male,29,No,3,2,Serious,Monday,June
1931,2023-08-17,06:57,Bangalore,Clear,Dry,Darkness,Truck,48,Male,26,No,4,5,Minor,Thursday,August
1932,2023-09-18,21:13,Chennai,Rain,Dry,Daylight,Car,51,Male,56,No,1,1,Minor,Monday,September
